transaction_id,timestamp,year,quarter,customer_id,employee_id,office_id,team_id,product_id,call_duration_minutes,completion_time_seconds,is_transferred,transfer_reason,linked_accounts_count,fraud_risk_flag
147837,2023-05-18 18:20:18,2023,2,2440,153,4,2,5,11,652,1,Fraud Verification,3,0
147838,2023-05-18 13:01:41,2023,2,1432,132,3,1,6,31,1847,0,None,1,0
147839,2023-05-18 14:16:41,2023,2,4305,55,2,6,5,42,2529,0,None,1,0
147840,2023-05-18 10:47:01,2023,2,4361,150,3,1,5,17,1036,0,None,1,0
147841,2023-05-18 11:33:35,2023,2,3919,244,5,1,5,18,1068,0,None,2,0
147842,2023-05-18 18:30:19,2023,2,4846,48,1,1,3,23,1378,0,None,1,0
147843,2023-05-18 16:01:35,2023,2,1335,194,4,2,6,10,606,0,None,2,0
147844,2023-05-18 10:41:37,2023,2,4412,169,4,6,6,16,960,0,None,50,0
147845,2023-05-18 17:41:43,2023,2,71,236,5,4,6,44,2645,1,Technical Escalation,1,0
147846,2023-05-18 10:02:30,2023,2,4838,185,4,5,6,18,1073,0,None,1,0
147847,2023-05-18 11:45:15,2023,2,1611,194,4,2,6,19,1174,0,None,1,0
147848,2023-05-18 15:29:19,2023,2,742,162,4,2,4,20,1240,0,None,5,0
147849,2023-05-18 17:05:18,2023,2,1344,92,2,8,3,11,704,0,None,1,0
147850,2023-05-18 16:46:54,2023,2,1910,175,4,7,6,23,1410,0,None,1,0
147851,2023-05-18 11:24:17,2023,2,1435,152,4,3,3,5,294,0,None,2,0
147852,2023-05-18 16:20:13,2023,2,2370,7,1,6,1,10,629,0,None,1,0
147853,2023-05-18 14:05:46,2023,2,3668,32,1,4,6,31,1901,0,None,1,0
147854,2023-05-18 18:53:26,2023,2,1962,133,3,3,3,8,511,0,None,2,0
147855,2023-05-18 14:56:20,2023,2,3913,145,3,8,3,21,1282,0,None,5,0
147856,2023-05-18 15:38:57,2023,2,1023,167,4,1,4,7,408,0,None,1,0
147857,2023-05-18 11:09:44,2023,2,3871,94,2,7,6,29,1745,0,None,3,0
147858,2023-05-18 09:23:02,2023,2,335,40,1,4,2,19,1160,0,None,3,0
147859,2023-05-18 17:23:21,2023,2,1623,26,1,1,6,18,1121,0,None,1,0
147860,2023-05-18 11:59:08,2023,2,4752,136,3,7,6,31,1851,0,None,1,0
147861,2023-05-18 18:53:49,2023,2,4726,4,1,1,6,8,508,0,None,1,0
147862,2023-05-18 16:13:08,2023,2,3589,103,3,1,3,29,1749,0,None,1,0
147863,2023-05-18 18:49:27,2023,2,1439,176,4,4,4,24,1469,0,None,1,0
147864,2023-05-18 15:25:20,2023,2,1473,229,5,3,6,35,2101,0,None,3,0
147865,2023-05-18 13:31:39,2023,2,3222,2,1,5,5,9,540,1,None,2,0
147866,2023-05-18 18:19:13,2023,2,4546,168,4,2,4,23,1397,0,None,1,0
147867,2023-05-18 10:57:42,2023,2,351,33,1,5,4,10,603,1,Technical Escalation,1,0
147868,2023-05-18 12:53:44,2023,2,1016,198,4,6,4,25,1506,1,Technical Escalation,1,0
147869,2023-05-18 11:13:00,2023,2,2786,26,1,1,6,19,1174,0,None,1,0
147870,2023-05-18 08:31:14,2023,2,39,87,2,6,4,15,897,1,None,2,0
147871,2023-05-18 18:25:42,2023,2,191,143,3,5,3,14,876,1,Fraud Verification,1,0
147872,2023-05-18 08:31:54,2023,2,456,21,1,7,1,21,1275,1,Fraud Verification,5,0
147873,2023-05-18 18:39:09,2023,2,3800,5,1,3,2,8,480,0,None,2,0
147874,2023-05-18 12:34:03,2023,2,2869,146,3,6,1,42,2507,0,None,1,0
147875,2023-05-18 15:19:02,2023,2,962,43,1,5,1,30,1802,0,None,1,0
147876,2023-05-18 14:40:40,2023,2,4260,57,2,2,4,17,1024,0,None,5,0
147877,2023-05-18 10:36:15,2023,2,2288,221,5,1,2,26,1585,0,None,2,0
147878,2023-05-18 15:24:24,2023,2,750,180,4,6,1,15,909,0,None,1,0
147879,2023-05-18 13:34:41,2023,2,3856,55,2,6,4,37,2211,1,Billing Dispute,1,0
147880,2023-05-18 08:30:31,2023,2,2897,130,3,2,5,6,365,1,Technical Escalation,2,0
147881,2023-05-18 13:38:01,2023,2,2329,199,4,2,2,23,1408,0,None,1,0
147882,2023-05-18 12:52:32,2023,2,3026,222,5,6,2,12,711,1,Billing Dispute,1,0
147883,2023-05-18 15:03:11,2023,2,1159,152,4,3,5,8,469,0,None,3,0
147884,2023-05-18 18:11:01,2023,2,2154,4,1,1,2,17,1053,1,None,1,0
147885,2023-05-18 12:36:55,2023,2,710,172,4,1,4,9,567,0,None,1,0
147886,2023-05-18 09:04:34,2023,2,1306,43,1,5,1,8,469,1,None,1,0
147887,2023-05-18 18:50:33,2023,2,1809,156,4,4,6,5,331,1,Fraud Verification,2,0
147888,2023-05-18 17:52:05,2023,2,2691,103,3,1,2,17,1018,0,None,1,0
147889,2023-05-18 16:22:31,2023,2,1238,6,1,7,1,65,3927,0,None,1,0
147890,2023-05-18 18:19:16,2023,2,3831,240,5,1,4,18,1115,0,None,2,0
147891,2023-05-18 09:09:00,2023,2,853,242,5,6,4,16,945,0,None,2,0
147892,2023-05-18 10:15:13,2023,2,278,157,4,6,2,7,464,1,Fraud Verification,10,0
147893,2023-05-18 17:57:09,2023,2,4981,126,3,7,4,18,1074,0,None,1,0
147894,2023-05-18 13:30:37,2023,2,4384,211,5,3,6,7,420,0,None,1,0
147895,2023-05-18 15:24:57,2023,2,4107,7,1,6,6,5,295,1,Fraud Verification,1,0
147896,2023-05-18 13:13:16,2023,2,3225,129,3,1,6,22,1347,0,None,1,0
147897,2023-05-18 11:05:18,2023,2,4678,73,2,5,1,8,485,1,Fraud Verification,1,0
147898,2023-05-18 10:02:23,2023,2,4329,91,2,5,5,9,531,0,None,3,0
147899,2023-05-18 08:25:55,2023,2,3337,62,2,5,4,20,1222,0,None,1,0
147900,2023-05-18 11:12:31,2023,2,1291,231,5,7,6,24,1431,0,None,5,0
147901,2023-05-18 09:35:13,2023,2,4315,65,2,4,5,33,1991,0,None,1,0
147902,2023-05-18 15:24:53,2023,2,3724,231,5,7,1,48,2920,0,None,1,0
147903,2023-05-18 16:57:14,2023,2,3042,230,5,2,3,14,853,1,Technical Escalation,1,0
147904,2023-05-18 11:53:16,2023,2,4515,201,5,4,6,5,294,0,None,1,0
147905,2023-05-18 16:41:22,2023,2,605,224,5,7,1,10,597,1,Technical Escalation,1,0
147906,2023-05-18 09:04:19,2023,2,355,47,1,8,4,20,1195,0,None,1,0
147907,2023-05-18 18:33:46,2023,2,2092,185,4,5,4,12,732,1,None,1,0
147908,2023-05-18 13:28:18,2023,2,2039,234,5,4,5,13,771,0,None,1,0
147909,2023-05-18 16:43:53,2023,2,1253,136,3,7,6,19,1146,0,None,5,0
147910,2023-05-18 08:58:11,2023,2,4406,61,2,8,4,14,860,0,None,2,0
147911,2023-05-18 11:50:35,2023,2,664,6,1,7,2,8,491,0,None,1,0
147912,2023-05-18 14:21:41,2023,2,3014,162,4,2,1,20,1233,0,None,1,0
147913,2023-05-18 11:10:15,2023,2,737,170,4,5,4,5,311,0,None,1,0
147914,2023-05-18 17:25:43,2023,2,2049,132,3,1,5,21,1260,1,Billing Dispute,1,0
147915,2023-05-18 09:12:31,2023,2,821,77,2,8,1,11,679,0,None,1,0
147916,2023-05-18 17:38:59,2023,2,4258,62,2,5,3,16,992,0,None,1,0
147917,2023-05-18 16:57:19,2023,2,3749,45,1,4,2,79,4768,0,None,1,0
147918,2023-05-18 17:05:56,2023,2,1121,201,5,4,5,20,1203,0,None,2,0
147919,2023-05-18 09:59:05,2023,2,3217,72,2,4,2,14,830,1,Technical Escalation,1,0
147920,2023-05-18 15:35:13,2023,2,4091,76,2,1,4,5,331,0,None,1,0
147921,2023-05-18 16:30:31,2023,2,4980,213,5,4,5,9,551,1,None,1,0
147922,2023-05-18 14:03:36,2023,2,3617,139,3,3,3,8,498,0,None,1,0
147923,2023-05-18 12:29:07,2023,2,2244,78,2,8,4,19,1126,0,None,1,0
147924,2023-05-18 10:25:05,2023,2,2257,231,5,7,6,11,685,0,None,1,0
147925,2023-05-18 10:20:32,2023,2,320,221,5,1,6,19,1144,0,None,1,0
147926,2023-05-18 13:19:52,2023,2,3286,15,1,1,2,36,2182,0,None,1,0
147927,2023-05-18 09:39:59,2023,2,3807,40,1,4,2,23,1402,0,None,2,0
147928,2023-05-18 11:31:40,2023,2,734,77,2,8,3,16,974,0,None,1,0
147929,2023-05-18 11:06:36,2023,2,4336,134,3,7,5,27,1637,0,None,1,0
147930,2023-05-18 18:38:45,2023,2,2127,6,1,7,2,6,384,0,None,1,0
147931,2023-05-18 10:12:47,2023,2,3868,66,2,2,1,14,871,0,None,1,0
147932,2023-05-18 12:45:51,2023,2,1005,46,1,8,5,16,995,0,None,1,0
147933,2023-05-18 10:25:26,2023,2,3814,34,1,4,5,19,1140,0,None,1,0
147934,2023-05-18 17:07:40,2023,2,836,177,4,8,5,11,664,0,None,10,0
147935,2023-05-18 15:20:50,2023,2,128,132,3,1,5,16,1001,1,Fraud Verification,2,0
147936,2023-05-18 12:47:00,2023,2,4547,71,2,6,1,21,1259,0,None,1,0
147937,2023-05-18 15:47:29,2023,2,3132,139,3,3,6,5,344,0,None,2,0
147938,2023-05-18 12:03:20,2023,2,3590,144,3,4,5,31,1873,1,Fraud Verification,1,0
147939,2023-05-18 17:46:05,2023,2,623,159,4,6,4,7,448,0,None,3,0
147940,2023-05-18 14:00:19,2023,2,2298,168,4,2,1,23,1367,0,None,1,0
147941,2023-05-18 09:57:11,2023,2,1539,79,2,6,5,6,350,0,None,1,0
147942,2023-05-18 08:43:19,2023,2,91,39,1,7,6,22,1314,0,None,1,0
147943,2023-05-18 08:45:56,2023,2,621,215,5,8,6,17,1049,0,None,1,0
147944,2023-05-18 18:45:21,2023,2,2309,109,3,4,2,20,1221,0,None,5,0
147945,2023-05-18 11:01:06,2023,2,2570,11,1,1,5,56,3393,1,None,1,0
147946,2023-05-18 08:42:28,2023,2,4715,47,1,8,1,16,993,0,None,1,0
147947,2023-05-18 15:07:38,2023,2,1177,24,1,1,1,21,1294,0,None,1,0
147948,2023-05-18 11:13:54,2023,2,1553,209,5,3,6,15,909,0,None,5,0
147949,2023-05-18 11:25:19,2023,2,4973,224,5,7,6,17,1042,0,None,1,0
147950,2023-05-18 17:54:07,2023,2,1409,107,3,5,5,6,376,0,None,1,0
147951,2023-05-18 17:16:05,2023,2,3589,137,3,7,1,5,294,0,None,1,0
147952,2023-05-18 18:58:30,2023,2,767,164,4,7,1,10,601,0,None,1,0
147953,2023-05-18 13:39:22,2023,2,3255,74,2,3,6,12,753,0,None,10,0
147954,2023-05-18 11:35:19,2023,2,3943,55,2,6,2,32,1956,0,None,2,0
147955,2023-05-18 18:26:03,2023,2,929,135,3,8,1,5,327,0,None,1,0
147956,2023-05-18 09:44:25,2023,2,4236,156,4,4,4,15,927,0,None,10,0
147957,2023-05-18 14:30:24,2023,2,3116,114,3,2,3,22,1355,0,None,1,0
147958,2023-05-18 08:59:43,2023,2,3547,212,5,1,4,16,975,0,None,1,0
147959,2023-05-18 11:47:37,2023,2,294,43,1,5,5,17,1065,1,Billing Dispute,2,0
147960,2023-05-18 14:42:03,2023,2,85,145,3,8,3,16,978,0,None,2,0
147961,2023-05-18 17:15:44,2023,2,4639,208,5,2,3,10,589,0,None,3,0
147962,2023-05-18 14:46:22,2023,2,2867,85,2,4,5,15,897,0,None,3,1
147963,2023-05-18 10:51:22,2023,2,4938,136,3,7,5,5,339,0,None,1,0
147964,2023-05-18 16:45:02,2023,2,576,40,1,4,5,11,656,1,Fraud Verification,1,0
147965,2023-05-18 17:14:17,2023,2,238,134,3,7,4,12,740,1,Billing Dispute,1,0
147966,2023-05-18 14:45:13,2023,2,754,118,3,2,6,35,2101,0,None,1,0
147967,2023-05-18 12:50:09,2023,2,523,119,3,2,3,6,404,1,None,1,0
147968,2023-05-18 09:35:30,2023,2,4451,18,1,3,3,21,1290,0,None,2,0
147969,2023-05-18 09:20:04,2023,2,2830,15,1,1,2,8,481,0,None,1,0
147970,2023-05-18 13:05:36,2023,2,149,79,2,6,2,19,1138,0,None,1,0
147971,2023-05-18 12:53:10,2023,2,925,73,2,5,2,11,659,0,None,1,0
147972,2023-05-18 10:29:03,2023,2,739,207,5,2,1,10,602,1,Billing Dispute,1,0
147973,2023-05-18 14:18:55,2023,2,25,41,1,3,3,13,776,0,None,1,0
147974,2023-05-18 11:28:38,2023,2,3553,12,1,3,6,20,1206,0,None,1,0
147975,2023-05-18 13:15:20,2023,2,3799,190,4,1,5,17,1064,1,None,1,0
147976,2023-05-18 18:38:49,2023,2,2480,89,2,6,1,15,911,1,Technical Escalation,1,0
147977,2023-05-18 13:22:10,2023,2,3674,42,1,6,5,16,959,0,None,1,0
147978,2023-05-19 17:55:09,2023,2,3059,144,3,4,3,51,3058,0,None,1,0
147979,2023-05-19 15:05:37,2023,2,1322,246,5,1,4,23,1378,0,None,1,0
147980,2023-05-19 16:01:28,2023,2,1422,127,3,5,4,10,590,0,None,3,0
147981,2023-05-19 09:54:34,2023,2,4503,240,5,1,2,26,1575,0,None,25,0
147982,2023-05-19 17:29:59,2023,2,482,84,2,5,4,29,1776,1,None,2,0
147983,2023-05-19 10:58:00,2023,2,3801,88,2,6,1,34,2032,1,Billing Dispute,2,0
147984,2023-05-19 14:35:01,2023,2,4969,61,2,8,2,5,292,0,None,1,0
147985,2023-05-19 10:03:52,2023,2,4331,148,3,7,5,13,770,1,Technical Escalation,5,0
147986,2023-05-19 14:53:13,2023,2,4274,139,3,3,4,18,1096,0,None,1,1
147987,2023-05-19 09:31:02,2023,2,398,176,4,4,5,84,5084,0,None,1,0
147988,2023-05-19 14:53:16,2023,2,4886,122,3,1,5,29,1767,0,None,2,0
147989,2023-05-19 17:43:37,2023,2,3155,242,5,6,2,14,858,0,None,2,0
147990,2023-05-19 09:53:50,2023,2,604,96,2,5,4,14,830,0,None,1,0
147991,2023-05-19 11:03:46,2023,2,1660,174,4,3,4,11,671,1,Fraud Verification,1,0
147992,2023-05-19 13:50:52,2023,2,560,146,3,6,2,22,1339,0,None,1,0
147993,2023-05-19 11:26:14,2023,2,1383,239,5,8,5,10,618,0,None,1,0
147994,2023-05-19 11:59:59,2023,2,2227,28,1,7,2,34,2032,0,None,1,0
147995,2023-05-19 16:25:00,2023,2,115,145,3,8,4,11,658,0,None,1,0
147996,2023-05-19 11:15:56,2023,2,2669,163,4,5,5,11,691,0,None,1,0
147997,2023-05-19 17:29:31,2023,2,4043,206,5,6,1,12,708,1,Billing Dispute,1,0
147998,2023-05-19 16:16:49,2023,2,4363,116,3,8,3,20,1224,0,None,1,0
147999,2023-05-19 11:34:17,2023,2,3916,201,5,4,3,35,2127,0,None,2,0
148000,2023-05-19 15:57:09,2023,2,4690,17,1,2,4,22,1358,0,None,1,0
148001,2023-05-19 17:17:59,2023,2,2550,142,3,1,1,11,698,0,None,1,0
148002,2023-05-19 18:53:56,2023,2,3127,189,4,5,4,5,292,0,None,3,0
148003,2023-05-19 12:04:20,2023,2,2781,18,1,3,1,14,855,0,None,1,0
148004,2023-05-19 10:12:17,2023,2,2070,208,5,2,2,18,1105,0,None,1,0
148005,2023-05-19 17:29:16,2023,2,334,90,2,6,5,9,547,0,None,1,0
148006,2023-05-19 14:09:32,2023,2,1784,158,4,1,2,15,935,0,None,2,0
148007,2023-05-19 11:29:41,2023,2,3930,195,4,5,3,6,362,0,None,2,0
148008,2023-05-19 11:51:43,2023,2,1171,82,2,1,1,13,765,0,None,1,0
148009,2023-05-19 12:08:26,2023,2,4460,170,4,5,6,26,1573,0,None,1,0
148010,2023-05-19 10:38:39,2023,2,825,63,2,4,3,7,422,0,None,1,0
148011,2023-05-19 14:17:52,2023,2,4372,56,2,2,6,24,1433,0,None,2,0
148012,2023-05-19 15:49:57,2023,2,3449,74,2,3,5,14,838,0,None,5,0
148013,2023-05-19 14:02:11,2023,2,1505,23,1,4,4,11,666,0,None,1,0
148014,2023-05-19 12:06:36,2023,2,2007,90,2,6,4,15,917,1,Fraud Verification,1,0
148015,2023-05-19 18:01:43,2023,2,569,203,5,4,2,33,1999,0,None,1,0
148016,2023-05-19 17:11:31,2023,2,4025,235,5,1,3,14,881,0,None,1,0
148017,2023-05-19 12:00:53,2023,2,1196,159,4,6,1,6,347,0,None,1,0
148018,2023-05-19 12:25:39,2023,2,2306,164,4,7,2,42,2547,0,None,2,0
148019,2023-05-19 08:39:56,2023,2,760,25,1,6,1,15,937,0,None,1,0
148020,2023-05-19 09:21:28,2023,2,2839,95,2,7,5,8,479,0,None,2,0
148021,2023-05-19 16:38:11,2023,2,197,72,2,4,4,8,474,0,None,1,0
148022,2023-05-19 10:08:51,2023,2,4767,111,3,7,1,10,609,0,None,2,0
148023,2023-05-19 16:39:04,2023,2,1723,226,5,4,3,6,348,0,None,1,0
148024,2023-05-19 09:32:43,2023,2,2584,67,2,1,6,24,1463,0,None,1,0
148025,2023-05-19 12:03:01,2023,2,4112,121,3,4,5,15,942,0,None,1,0
148026,2023-05-19 08:01:56,2023,2,2463,136,3,7,4,42,2529,0,None,1,0
148027,2023-05-19 16:08:17,2023,2,1140,117,3,2,6,10,588,0,None,1,0
148028,2023-05-19 18:33:10,2023,2,1295,86,2,2,5,10,627,0,None,1,0
148029,2023-05-19 18:26:57,2023,2,2046,48,1,1,3,18,1091,0,None,1,0
148030,2023-05-19 11:21:31,2023,2,1214,184,4,8,5,10,642,1,None,1,0
148031,2023-05-19 16:44:21,2023,2,1491,106,3,2,4,37,2256,0,None,3,1
148032,2023-05-19 12:04:15,2023,2,2481,84,2,5,4,43,2575,0,None,2,0
148033,2023-05-19 13:32:30,2023,2,2413,158,4,1,5,10,633,1,Billing Dispute,1,0
148034,2023-05-19 08:35:47,2023,2,176,226,5,4,2,26,1562,0,None,2,0
148035,2023-05-19 17:06:10,2023,2,4168,206,5,6,1,8,497,0,None,2,0
148036,2023-05-19 15:59:31,2023,2,4743,86,2,2,3,17,1030,0,None,3,0
148037,2023-05-19 15:12:04,2023,2,3321,186,4,4,5,10,619,0,None,1,0
148038,2023-05-19 18:35:16,2023,2,3470,233,5,2,2,16,966,0,None,1,0
148039,2023-05-19 16:59:08,2023,2,2640,223,5,4,3,34,2047,0,None,1,0
148040,2023-05-19 17:18:49,2023,2,2099,157,4,6,4,15,891,0,None,1,0
148041,2023-05-19 17:44:53,2023,2,3953,61,2,8,4,5,301,0,None,1,0
148042,2023-05-19 15:21:42,2023,2,3580,181,4,8,6,15,887,1,Technical Escalation,1,0
148043,2023-05-19 09:24:22,2023,2,2280,220,5,2,1,60,3601,0,None,2,0
148044,2023-05-19 08:51:35,2023,2,2458,249,5,7,2,10,640,0,None,5,0
148045,2023-05-19 16:19:13,2023,2,4435,61,2,8,4,7,422,0,None,1,0
148046,2023-05-19 10:06:37,2023,2,4176,92,2,8,1,8,470,0,None,1,0
148047,2023-05-19 17:56:57,2023,2,3602,245,5,5,1,8,513,0,None,1,0
148048,2023-05-19 13:11:49,2023,2,794,33,1,5,1,19,1181,0,None,5,0
148049,2023-05-19 14:22:33,2023,2,3998,73,2,5,6,25,1493,0,None,10,0
148050,2023-05-19 09:50:08,2023,2,3338,54,2,1,4,14,844,0,None,1,0
148051,2023-05-19 11:26:09,2023,2,3357,102,3,3,5,21,1289,0,None,5,0
148052,2023-05-19 18:46:17,2023,2,3808,37,1,2,2,58,3517,1,Fraud Verification,1,0
148053,2023-05-19 18:08:16,2023,2,2024,117,3,2,1,21,1301,0,None,1,0
148054,2023-05-19 13:37:34,2023,2,3815,122,3,1,5,19,1147,0,None,1,0
148055,2023-05-19 15:01:28,2023,2,944,68,2,4,4,32,1962,0,None,1,0
148056,2023-05-19 09:32:59,2023,2,418,223,5,4,3,11,690,0,None,2,0
148057,2023-05-19 14:25:08,2023,2,708,4,1,1,2,31,1848,1,Fraud Verification,1,0
148058,2023-05-19 11:41:59,2023,2,1759,212,5,1,6,12,757,1,None,1,0
148059,2023-05-19 12:06:56,2023,2,2618,31,1,2,2,18,1117,1,Technical Escalation,1,0
148060,2023-05-19 08:40:59,2023,2,4573,132,3,1,5,5,285,0,None,10,0
148061,2023-05-19 17:03:13,2023,2,3915,213,5,4,5,15,937,1,None,1,0
148062,2023-05-19 14:06:29,2023,2,2201,107,3,5,6,8,495,1,Billing Dispute,1,0
148063,2023-05-19 09:29:01,2023,2,3371,30,1,7,5,32,1923,1,Technical Escalation,2,0
148064,2023-05-19 16:10:54,2023,2,1941,158,4,1,2,11,684,0,None,2,0
148065,2023-05-19 12:34:49,2023,2,4651,31,1,2,5,17,1013,0,None,2,0
148066,2023-05-19 08:32:10,2023,2,963,50,1,4,3,5,334,0,None,1,0
148067,2023-05-19 13:01:55,2023,2,4295,169,4,6,4,14,852,0,None,1,0
148068,2023-05-19 13:02:07,2023,2,226,242,5,6,2,17,1007,0,None,1,0
148069,2023-05-19 17:15:03,2023,2,981,70,2,6,2,10,626,0,None,2,0
148070,2023-05-19 12:25:12,2023,2,1418,16,1,7,3,25,1507,1,Fraud Verification,5,0
148071,2023-05-19 12:17:22,2023,2,3612,210,5,5,3,28,1720,0,None,1,0
148072,2023-05-19 14:44:47,2023,2,3996,134,3,7,6,7,452,0,None,1,0
148073,2023-05-19 17:17:57,2023,2,3772,203,5,4,2,8,482,0,None,2,0
148074,2023-05-19 10:31:45,2023,2,1434,166,4,7,1,5,318,0,None,1,0
148075,2023-05-19 14:10:23,2023,2,4671,14,1,5,1,45,2700,1,None,3,0
148076,2023-05-19 16:05:27,2023,2,3385,28,1,7,3,6,346,0,None,2,0
148077,2023-05-19 08:31:13,2023,2,1116,101,3,5,3,20,1233,0,None,1,0
148078,2023-05-19 16:59:36,2023,2,3293,112,3,7,2,20,1205,1,Billing Dispute,3,0
148079,2023-05-19 14:50:26,2023,2,2070,180,4,6,4,34,2055,0,None,1,0
148080,2023-05-19 10:08:06,2023,2,3018,194,4,2,2,5,307,0,None,2,0
148081,2023-05-19 08:42:09,2023,2,1637,96,2,5,2,19,1162,0,None,3,0
148082,2023-05-19 10:58:17,2023,2,117,110,3,5,4,16,949,0,None,1,0
148083,2023-05-19 15:27:22,2023,2,555,61,2,8,5,38,2281,0,None,1,0
148084,2023-05-20 10:31:09,2023,2,3173,127,3,5,2,18,1104,0,None,1,0
148085,2023-05-20 08:02:14,2023,2,3600,134,3,7,5,13,821,1,None,2,0
148086,2023-05-20 08:28:01,2023,2,2239,202,5,6,5,13,768,0,None,1,0
148087,2023-05-20 09:40:02,2023,2,1204,44,1,2,2,29,1737,0,None,1,0
148088,2023-05-20 10:19:44,2023,2,2337,194,4,2,2,23,1383,1,Billing Dispute,1,0
148089,2023-05-20 18:43:58,2023,2,4774,2,1,5,3,13,794,0,None,3,0
148090,2023-05-20 09:28:02,2023,2,1731,109,3,4,1,20,1218,0,None,1,0
148091,2023-05-20 12:56:42,2023,2,1273,52,2,2,2,24,1459,1,Billing Dispute,1,0
148092,2023-05-20 12:53:44,2023,2,4324,210,5,5,3,12,748,0,None,2,0
148093,2023-05-20 18:29:45,2023,2,2581,165,4,6,6,13,804,0,None,1,0
148094,2023-05-20 12:42:32,2023,2,4210,93,2,5,1,35,2138,0,None,1,0
148095,2023-05-20 14:45:17,2023,2,4190,62,2,5,3,23,1418,0,None,1,0
148096,2023-05-20 10:42:59,2023,2,4094,137,3,7,5,13,791,0,None,2,0
148097,2023-05-20 13:22:09,2023,2,603,166,4,7,6,22,1344,0,None,1,0
148098,2023-05-20 14:06:49,2023,2,3686,132,3,1,2,5,341,0,None,1,0
148099,2023-05-20 11:43:52,2023,2,3969,58,2,3,3,22,1358,0,None,1,0
148100,2023-05-20 12:35:11,2023,2,864,146,3,6,1,19,1174,0,None,1,0
148101,2023-05-20 09:06:51,2023,2,3251,215,5,8,1,40,2396,1,Billing Dispute,1,0
148102,2023-05-20 18:10:11,2023,2,3401,150,3,1,4,7,439,0,None,3,0
148103,2023-05-20 17:37:04,2023,2,1918,234,5,4,3,25,1497,0,None,1,0
148104,2023-05-20 14:27:05,2023,2,1723,136,3,7,4,20,1192,1,Billing Dispute,1,0
148105,2023-05-20 09:03:24,2023,2,3971,100,2,5,6,17,1005,0,None,1,0
148106,2023-05-20 12:05:20,2023,2,1692,41,1,3,1,12,741,0,None,1,0
148107,2023-05-20 11:18:40,2023,2,1636,136,3,7,2,34,2037,0,None,2,0
148108,2023-05-20 14:44:08,2023,2,4606,84,2,5,5,14,838,0,None,3,0
148109,2023-05-20 10:05:31,2023,2,2156,208,5,2,1,44,2637,1,Billing Dispute,3,0
148110,2023-05-20 14:45:06,2023,2,4211,66,2,2,1,11,668,0,None,3,0
148111,2023-05-20 18:48:25,2023,2,3513,48,1,1,4,9,527,0,None,2,0
148112,2023-05-20 11:01:29,2023,2,33,111,3,7,5,23,1392,0,None,3,0
148113,2023-05-20 11:27:25,2023,2,572,145,3,8,3,5,335,1,Technical Escalation,3,0
148114,2023-05-20 13:52:57,2023,2,72,202,5,6,5,16,1001,1,Technical Escalation,2,0
148115,2023-05-20 18:15:19,2023,2,2168,20,1,8,5,11,659,0,None,1,0
148116,2023-05-20 09:01:32,2023,2,4084,241,5,1,2,71,4280,0,None,1,0
148117,2023-05-20 10:07:40,2023,2,2271,182,4,6,4,9,525,0,None,1,0
148118,2023-05-20 18:58:24,2023,2,1240,245,5,5,3,19,1176,0,None,1,0
148119,2023-05-20 10:34:47,2023,2,2619,131,3,5,2,9,561,0,None,5,0
148120,2023-05-20 13:40:26,2023,2,2704,223,5,4,5,9,574,0,None,1,0
148121,2023-05-20 12:47:38,2023,2,2948,36,1,1,5,21,1262,0,None,1,0
148122,2023-05-20 08:52:00,2023,2,756,43,1,5,6,16,994,1,Fraud Verification,1,0
148123,2023-05-20 16:58:15,2023,2,2454,138,3,5,6,27,1634,0,None,1,0
148124,2023-05-20 15:59:54,2023,2,4992,187,4,3,1,14,838,1,None,1,0
148125,2023-05-20 10:39:46,2023,2,2230,171,4,5,1,25,1531,0,None,1,0
148126,2023-05-20 14:56:55,2023,2,3466,127,3,5,4,7,460,0,None,1,0
148127,2023-05-20 16:55:21,2023,2,3709,27,1,1,5,32,1963,0,None,1,0
148128,2023-05-20 16:03:59,2023,2,1481,35,1,1,2,30,1785,1,Fraud Verification,3,0
148129,2023-05-20 13:42:33,2023,2,2700,219,5,6,2,24,1464,1,Fraud Verification,1,0
148130,2023-05-20 16:22:45,2023,2,906,77,2,8,3,5,339,0,None,2,0
148131,2023-05-20 10:22:15,2023,2,2501,146,3,6,3,31,1880,0,None,3,0
148132,2023-05-20 08:42:21,2023,2,1734,21,1,7,4,13,765,0,None,1,0
148133,2023-05-20 13:14:23,2023,2,460,244,5,1,2,8,510,1,Technical Escalation,3,0
148134,2023-05-20 17:49:42,2023,2,1038,51,2,8,3,20,1237,0,None,1,0
148135,2023-05-20 09:36:47,2023,2,1377,46,1,8,5,42,2543,0,None,1,0
148136,2023-05-20 08:30:20,2023,2,4700,160,4,5,3,14,879,0,None,1,0
148137,2023-05-20 15:49:47,2023,2,1983,237,5,2,1,12,759,0,None,1,0
148138,2023-05-20 09:07:12,2023,2,18,165,4,6,2,13,778,1,None,1,0
148139,2023-05-20 14:40:25,2023,2,98,216,5,1,1,21,1302,1,None,1,0
148140,2023-05-20 09:20:54,2023,2,993,44,1,2,4,22,1351,0,None,1,0
148141,2023-05-20 17:04:27,2023,2,558,89,2,6,3,7,439,0,None,1,0
148142,2023-05-20 09:53:13,2023,2,2464,26,1,1,5,25,1536,0,None,1,0
148143,2023-05-20 16:38:22,2023,2,3623,175,4,7,3,14,863,0,None,1,0
